group_id,message_id,message_type,origin,original_text,clean_text,annotation_type,annotation_target,annotation_additional,team_performance,performance_change,sol_tracker_message,sol_tracker_all,strata,original_index
2b20c864-a1ee-4b9b-9164-773078f47ae0,129dabdd-411c-463c-af57-a134ea720d10,MESSAGE,Bat,'You can''t know if they all meet the rules unless you look at them all.','You can''t know if they all meet the rules unless you look at them all .',Non-probing-deliberation,Reasoning,complete_solution,0.583,0.0,"P,U,4,5","{""Bat"": [""P"", ""U"", ""4"", ""5""], ""Falcon"": [""U"", ""4""], ""Guinea pig"": [""5""]}",Non-probing-deliberation,2926
ad905351-ade2-45fc-8d90-da753520d47a,2c10acba-bc60-4a50-b61b-d01959f22dbb,MESSAGE,Chipmunk,okay. im submitting cheers.,okay . im submitting cheers .,,0,0,0.6,0.0,,"{""Chipmunk"": [""A"", ""4""], ""Panda"": [""A"", ""4""], ""Alpaca"": [""9"", ""A""], ""Tiger"": [""A"", ""4""], ""Lobster"": [""S"", ""9""]}",None,11440
88750893-751a-4d91-9bd4-6be5e7d5e6b9,3cfe1833-815f-4171-b98d-49bed50f4cf4,MESSAGE,Chipmunk,you?,you ?,,0,0,0.25,0.0,,"{""Bee"": [""6""], ""Chipmunk"": [""6""]}",None,8800
15295929-9497-4e84-8827-ae258aa691fa,10d58580-c453-46e5-8bd8-c38d44a7f1c3,MESSAGE,Falcon,I agrre with Hamster,I agrre with <MENTION>,Non-probing-deliberation,Agree,0,0.6,0.0,,"{""Ox"": [""2"", ""A""], ""Chipmunk"": [""A""], ""Hamster"": [""2"", ""A""], ""Cat"": [""A""], ""Falcon"": [""S"", ""9""]}",Non-probing-deliberation,1447
6e1afbe5-2545-40c4-b4fb-29d1dc8c27c2,119639e8-1bea-4b01-bdb7-e2459064ae78,MESSAGE,Llama,so it would be e and 8,so it would be <CARD> and <CARD>,Non-probing-deliberation,Solution,solution_summary,0.583,0.0,"E,8","{""Dolphin"": [""9""], ""Duck"": [""E"", ""9"", ""8"", ""D""], ""Llama"": [""E"", ""8""]}",Non-probing-deliberation,7284
bd8ad5fc-7f24-468b-847e-4c7244d1287b,bb134a9e-4d00-4154-aceb-9e2edd7a5ec3,MESSAGE,Dolphin,"'U and 6 is what I thought at first, but the ''most people get this task wrong'' is throwing me off too.'","'<CARD> and <CARD> is what I thought at first , but the '' most people get this task wrong '' is throwing me off too .'",Non-probing-deliberation,Disagree,0,0.75,0.0,"U,6","{""Bat"": [""U"", ""7""], ""Lobster"": [""U"", ""7""], ""Giraffe"": [""U"", ""6""], ""Dolphin"": [""U"", ""6""]}",Non-probing-deliberation,12486
1af2b204-c003-4a56-bd19-d8bd242f94d2,71a3ef7b-3d80-490b-921a-7ebbd13f12b2,MESSAGE,Cat,im on board too,im on board too,Non-probing-deliberation,Agree,0,0.542,0.0,,"{""Duck"": [""E"", ""4""], ""Lion"": [""E"", ""4""], ""Tiger"": [""R"", ""E"", ""4"", ""5""], ""Falcon"": [""E"", ""5"", ""R"", ""4""], ""Cat"": [""E"", ""5"", ""R"", ""4""], ""Hedgehog"": [""E""]}",Non-probing-deliberation,1973
f9c3608a-b762-499c-a7b8-98546e3bc6e7,d776f150-ded7-4fb8-a852-c513646c4b12,MESSAGE,Alpaca,"So I think 2, A, and 7","So I think <CARD> , <CARD> , and <CARD>",Non-probing-deliberation,Solution,complete_solution,0.65,-0.05,"2,7,A","{""Bee"": [""2"", ""7"", ""A""], ""Koala"": [""2"", ""A""], ""Alpaca"": [""2"", ""7"", ""A""], ""Hamster"": [""2"", ""7"", ""A""], ""Bat"": [""2"", ""A""]}",Non-probing-deliberation,17001
af140878-c9f2-4742-b0d1-caa44b27c3c8,e2cc20b7-4f26-4581-8538-3fb231d28463,MESSAGE,Raven,"'The rule doesn''t say all even numbers have a vowel on the back, instead the other way round'","'The rule doesn''t say all even numbers have <CARD> vowel on the back , instead the other way round'",Non-probing-deliberation,Reasoning,0,0.625,0.0,"5,8,V,A","{""Alpaca"": [""V""], ""Dolphin"": [""A""], ""Cat"": [""5"", ""A""], ""Koala"": [""5""], ""Raven"": [""5"", ""8"", ""V"", ""A""], ""Guinea pig"": [""8"", ""A""]}",Non-probing-deliberation,11612
953336d9-8aa7-4e91-85c4-1ed9de8205ae,9e803be6-cdd0-4f67-a988-b7a97d4b7ad6,MESSAGE,Emu,"We should test 5, indeed.","We should test <CARD> , indeed .",Non-probing-deliberation,Agree,0,0.75,0.0,5,"{""Emu"": [""5""], ""Leopard"": [""A""], ""Bat"": [""5"", ""A""], ""Duck"": [""M"", ""A""], ""Kiwi"": [""A""]}",Non-probing-deliberation,9739
d2d71e3d-051e-43e2-b4d4-055f43975d16,9adde738-46f4-4e32-a1e3-f52470b98ca1,MESSAGE,Alpaca,No need to be so hectic,No need to be so hectic,,0,0,0.625,0.0,,"{""Alpaca"": [""E""], ""Tiger"": [""2"", ""R"", ""E"", ""7""]}",None,14049
01acf3e3-714c-4d53-9b74-9170a645bcd0,226c98ec-5194-4932-b08b-4719355a5c7b,MESSAGE,Kiwi,yeah deffinately,yeah deffinately,Non-probing-deliberation,Agree,0,0.625,0.0,,"{""Tiger"": [""6"", ""A""], ""Kiwi"": [""6"", ""A"", ""3""], ""Beaver"": [""3"", ""A"", ""Z"", ""6""], ""Lion"": [""A""]}",Non-probing-deliberation,133
19494ac6-8c27-4b65-9ae6-0da45e33601a,166b81f1-bd87-4eb8-8006-586d0713ff6e,MESSAGE,Giraffe,As many as it is required to test the rule,As many as it is required to test the rule,Non-probing-deliberation,Solution,0,0.583,0.0,,"{""Cat"": [""S"", ""A""], ""Koala"": [""A""], ""Giraffe"": [""8"", ""A""]}",Non-probing-deliberation,1865
8576e30b-8902-4988-a064-edc4e3d83d21,ca84d904-0036-4fe2-969e-e2bf4965b312,MESSAGE,Llama,hello,hello,,0,0,0.4,0.0,,"{""Llama"": [""A"", ""4""], ""Cat"": [""T""], ""Lion"": [""A"", ""4""], ""Giraffe"": [""A"", ""4""], ""Bee"": [""T""]}",None,8650
82164acd-9ee8-4b0a-bf05-bef142a5e7af,71495519-facd-49cf-98ab-b79187c4462f,MESSAGE,Duck,I said E and 8 vowels and evens,I said <CARD> and <CARD> vowels and evens,Non-probing-deliberation,Solution,complete_solution,0.562,0.0,"E,8","{""Duck"": [""E"", ""8""], ""Chipmunk"": [""E""], ""Tiger"": [""E"", ""7"", ""P"", ""8""], ""Leopard"": [""E"", ""8""]}",Non-probing-deliberation,8579
b0033e15-6b36-4145-94cf-fa35e97216e6,5e661a94-6ccb-42c5-869d-fbdeb61270da,MESSAGE,Hedgehog,"It just tells us it *can* have an even number, we needed the odd number to negate that.","It just tells us it * can * have an even number , we needed the odd number to negate that .",Non-probing-deliberation,Reasoning,0,0.833,0.0,,"{""Zebra"": [""7"", ""A""], ""Hedgehog"": [""A""], ""Kiwi"": [""7""]}",Non-probing-deliberation,11728
17f99c99-8d93-4102-9767-9b0a5d26f2d8,798d19e1-8abf-4ada-894f-76115f8e8205,MESSAGE,Koala,Greetings everyone! I am fairly confident the answer is  7 and E but no others,Greetings everyone ! I am fairly confident the answer is <CARD> and <CARD> but no others,Non-probing-deliberation,Solution,complete_solution,0.812,0.0,"E,7","{""Koala"": [""E"", ""7""], ""Leopard"": [""E""], ""Cat"": [""E""], ""Falcon"": [""E""]}",Non-probing-deliberation,1654
12924100-f2c3-487e-83c0-bc3dedd16f2e,0a3b2de3-16b6-457c-bb5b-d04fc1cf0401,MESSAGE,Guinea pig,I have A and 4,I have <CARD> and <CARD>,Non-probing-deliberation,Solution,complete_solution,0.75,0.0,"A,4","{""Puffin"": [""7"", ""A""], ""Lobster"": [""7"", ""T"", ""A"", ""4""], ""Ox"": [""A""], ""Guinea pig"": [""A"", ""4""], ""Chipmunk"": [""7"", ""A""]}",Non-probing-deliberation,1199
1d490c0b-6192-48f0-8f7a-7ac3c4428ac6,88af8efc-cbb4-43ec-aaf3-3ec3b1aba057,MESSAGE,Llama,"Panda or Dolphin, any suggestions?","Panda or Dolphin , any suggestions ?",Probing,Moderation,specific_addressee,0.5,0.0,,"{""Panda"": [""A"", ""6""], ""Butterfly"": [""A"", ""6""], ""Narwhal"": [""A"", ""6""], ""Dolphin"": [""A"", ""6""], ""Llama"": [""A"", ""6""]}",Probing,2130
7277c094-bc92-4ae5-ab91-6ab1780f29f5,08421ea4-5686-4294-a6ed-fa4c0a0da661,MESSAGE,Puffin,card 9 and 2 for me,card <CARD> and <CARD> for me,Non-probing-deliberation,Solution,complete_solution,0.65,0.0,"2,9","{""Butterfly"": [""U""], ""Emu"": [""U"", ""2""], ""Leopard"": [""U"", ""9""], ""Puffin"": [""2"", ""9""], ""Hamster"": [""U"", ""2""]}",Non-probing-deliberation,7700
3c472d38-fa85-4f1e-a948-8c16cca648d9,06c52ab4-c996-4281-8cc3-3cfbebf31039,MESSAGE,Hamster,true but we dont need it because it might adhere to another rule that we dont know about,true but we dont need it because it might adhere to another rule that we dont know about,Non-probing-deliberation,Reasoning,0,0.625,0.0,,"{""Cat"": [""2"", ""A""], ""Hamster"": [""A""]}",Non-probing-deliberation,3834
28a79969-cd41-4347-8c7b-a96231768a2a,f06506db-7228-451a-ace1-7a5190dab027,MESSAGE,Alpaca,"'Well I''m glad everyone seems to agree, but does anyone what to try to argue for something else? We''re supposed to do this for at least 5 minutes to satisfy the HIT.'","'Well I''m glad everyone seems to agree , but does anyone what to try to argue for something else ? We''re supposed to do this for at least 5 minutes to satisfy the HIT .'",Probing,Moderation,0,1.0,0.0,,"{""Alpaca"": [""E"", ""9""], ""Hedgehog"": [""E"", ""9""], ""Leopard"": [""E"", ""9""], ""Dolphin"": [""E"", ""9""]}",Probing,2759
e51ef2d9-ff74-4587-b1cf-7c2a3b8dbf3b,81f49ef7-aea8-4844-9f50-dddc189f1ae2,MESSAGE,Emu,I did the same Butterfly,I did the same <MENTION>,Non-probing-deliberation,Agree,specific_addressee,0.6,0.0,,"{""Butterfly"": [""U"", ""9"", ""4""], ""Leopard"": [""U"", ""4""], ""Emu"": [""U"", ""4""], ""Cat"": [""U"", ""4""], ""Kiwi"": [""U""]}",Non-probing-deliberation,15540
84fe8fef-afbe-42d3-8d77-46f7d1d5d4b5,526f204c-2253-4b2c-a091-145c90496718,MESSAGE,Alpaca,to fit the rule*,to fit the rule *,0,0,0,0.625,0.0,,"{""Alpaca"": [""A""], ""Bat"": [""W"", ""A""]}",0,8634
ac1c57a4-f6ca-4d0c-b530-25a13647b94d,860fbac1-27d8-4d3a-a07f-c8bc15cf576e,MESSAGE,Bee,"final decision, it seems like we all agree","final decision , it seems like we all agree",Probing,Moderation,0,0.5,0.0,"R,3,A,4","{""Bee"": [""R"", ""3"", ""A"", ""4""], ""Puffin"": [""3"", ""R""], ""Zebra"": [""A"", ""4""], ""Beaver"": [""A"", ""4""]}",Probing,11244
12924100-f2c3-487e-83c0-bc3dedd16f2e,6b88f611-86a0-4566-bd6f-86d93a552fb6,MESSAGE,Ox,yep youre right,yep youre right,Non-probing-deliberation,Agree,0,0.75,0.0,,"{""Puffin"": [""7"", ""A""], ""Lobster"": [""7""], ""Ox"": [""7"", ""A""], ""Guinea pig"": [""A"", ""4""], ""Chipmunk"": [""A"", ""4""]}",Non-probing-deliberation,1222
6d94ff5c-209f-4899-989d-c17bb5512ca7,31d3ae3f-02ce-4f79-8f07-dd9802d6eda0,MESSAGE,Kiwi,What does everyone think?,What does everyone think ?,Probing,Moderation,0,0.625,0.0,,"{""Puffin"": [""A""], ""Koala"": [""A""], ""Emu"": [""Q"", ""A""], ""Kiwi"": [""8"", ""A""]}",Probing,7187
cd018ddc-a680-403a-a0fe-2ee9195440de,5a3e0b57-8db8-41da-8e81-99125b259b4d,MESSAGE,Cat,'i''m picking 6 and E for my answers','i''m picking <CARD> and <CARD> for my answers',Non-probing-deliberation,Solution,complete_solution,0.417,0.0,"E,6","{""Cat"": [""E"", ""6""], ""Bat"": [""6""], ""Bee"": [""E"", ""6""]}",Non-probing-deliberation,13341
074de597-b9e9-4186-ae35-261cc8ef46f7,1c020962-fe17-42cf-808d-3369b7db7616,MESSAGE,Tiger,"'But, wouldn''t we get the same result if we turned over the L and 8?'","'But , wouldn''t we get the same result if we turned over the <CARD> and <CARD> ?'",Probing,Reasoning,consider_opposite,0.5,-0.2,"8,L","{""Tiger"": [""8"", ""L""], ""Bat"": [""5"", ""8"", ""L"", ""A""], ""Puffin"": [""8"", ""A""], ""Narwhal"": [""5"", ""8"", ""L"", ""A""], ""Llama"": [""5"", ""A""]}",Probing,655
f7aeae01-77f6-4fd9-bce8-14c1baaef954,33b2eea1-9541-407f-8aa6-16e1ff8c4c4a,MESSAGE,Duck,'i''ll go with this','i''ll go with this',Non-probing-deliberation,Agree,0,0.5,0.0,,"{""Duck"": [""E"", ""6""], ""Emu"": [""E"", ""S"", ""7"", ""6""], ""Koala"": [""E"", ""S"", ""7"", ""6""], ""Hedgehog"": [""E"", ""S""]}",Non-probing-deliberation,16817
e6f1d4ad-58f5-4a83-84ae-1117b4b8f328,8e5e3302-b792-4040-bf4f-555d48566463,MESSAGE,Alpaca,"is the 5 is turned over, there could be a vowel","is the <CARD> is turned over , there could be a vowel",Non-probing-deliberation,Reasoning,0,0.688,0.0,5,"{""Alpaca"": [""5""], ""Beaver"": [""I"", ""5"", ""V"", ""6""], ""Giraffe"": [""I""], ""Falcon"": [""I""]}",Non-probing-deliberation,15685
c4f9a856-178b-4776-8b6f-9441f61a6448,89e88896-b67e-436e-a985-3f2d084d647a,MESSAGE,Kiwi,e and 1,<CARD> and <CARD>,Non-probing-deliberation,Solution,complete_solution,0.833,0.25,"E,1","{""Kiwi"": [""E"", ""1""], ""Tiger"": [""E"", ""1"", ""6""], ""Leopard"": [""E"", ""1"", ""6""]}",Non-probing-deliberation,12842
5795ece8-04f1-4f8c-ba24-a20d39ad422f,1345ab98-95a3-4449-b433-63544b318d0a,MESSAGE,Raven,"'Ok. Unless someone else thinks otherwise, I think I''m ready to submit U4'","'Ok . Unless someone else thinks otherwise , I think I''m ready to submit U4'",Non-probing-deliberation,Solution,complete_solution,0.5,0.0,,"{""Dolphin"": [""U"", ""9"", ""P"", ""4""], ""Raven"": [""9"", ""P""], ""Tiger"": [""U"", ""4""], ""Zebra"": [""U"", ""9"", ""P"", ""4""]}",Non-probing-deliberation,5794
7255f566-b267-448e-8bd3-32be62a7e030,2b659c54-377b-48b2-85ba-f616300442d9,MESSAGE,Chipmunk,"in theory there could be a consenent behind 2, but to check the statement, 3 needs to flip to confirm","in theory there could be a consenent behind <CARD> , but to check the statement , <CARD> needs to flip to confirm",Non-probing-deliberation,Reasoning,partial_solution,0.55,-0.1,"3,2","{""Chipmunk"": [""3"", ""2""], ""Unicorn"": [""3""], ""Bee"": [""3"", ""2""], ""Alpaca"": [""2""], ""Duck"": [""U""]}",Non-probing-deliberation,7608
fb18014b-0af6-4ad4-a0d1-5d0458780d67,5c0ce4e2-d0fd-4501-a988-bef0d4af7159,MESSAGE,Lobster,"yea, I think the part Most people get this task wrong is just there to try and complicate this :D","yea , I think the part Most people get this task wrong is just there to try and complicate this :D",,0,0,0.667,0.0,,"{""Bee"": [""U"", ""8""], ""Zebra"": [""5"", ""U""], ""Lobster"": [""U"", ""8""]}",None,17225
aa612cd0-1684-46da-b77a-932945fe25f0,64580bf1-f5ca-4dbe-830a-7f86303b3a6f,MESSAGE,Ox,same,same,Non-probing-deliberation,Agree,0,0.5,0.0,,"{""Emu"": [""3"", ""U""], ""Raven"": [""U"", ""8""], ""Bee"": [""8"", ""D""], ""Ox"": [""U"", ""8""]}",Non-probing-deliberation,11170
4cc9e43a-46cd-4ebf-a14a-a18e3ca8cf15,21873752-6ac7-446c-9d40-b80cebd4261b,MESSAGE,Leopard,i dont think that is what the rule is saying,<CARD> dont think that is what the rule is saying,Non-probing-deliberation,Disagree,0,0.625,0.042,I,"{""Narwhal"": [""2"", ""I""], ""Bat"": [""2""], ""Lion"": [""I""], ""Moderating Owl"": [""3"", ""R""], ""Leopard"": [""I""], ""Lobster"": [""3"", ""I""]}",Non-probing-deliberation,5068
f9f884d0-a2d0-405a-bb05-477193e124e8,171ed842-ba64-4aee-afdb-f4024ccc67a1,MESSAGE,Puffin,I have no idea. haha I think I flunked logic.,I have no idea . haha I think I flunked logic .,,0,0,0.65,0.0,,"{""Zebra"": [""E""], ""Puffin"": [""E"", ""5"", ""C"", ""4""], ""Lobster"": [""E"", ""5"", ""C"", ""4""], ""Lion"": [""E""], ""Butterfly"": [""E""]}",None,17043
b381d5ca-df12-447b-8b2d-27bae81f6f7d,457484b2-2dbc-4c96-9ec1-58575ae3889c,MESSAGE,Kiwi,I agree,I agree,Non-probing-deliberation,Agree,0,0.583,0.0,,"{""Llama"": [""E"", ""2""], ""Kiwi"": [""E"", ""2""], ""Narwhal"": [""E""]}",Non-probing-deliberation,11909
cf2e4742-e63f-463c-ac2c-bfb869fa4e72,c629e5c3-b4a9-4b3a-b01a-2be033360e6a,MESSAGE,Koala,'yes giraffe I''m going to go with your solution','yes <MENTION> I''m going to go with your solution',Non-probing-deliberation,Agree,specific_addressee,0.65,0.0,,"{""Raven"": [""E"", ""6""], ""Duck"": [""5""], ""Giraffe"": [""5"", ""6"", ""E""], ""Koala"": [""5"", ""T"", ""6"", ""E""], ""Kiwi"": [""5"", ""6"", ""E""]}",Non-probing-deliberation,13555
d14e8875-e9b3-4ad8-a7cc-eb156521c5be,3ff46b25-c9ae-4969-a692-2f02fd57ab9e,MESSAGE,Dolphin,'But it doesn''t show if the others are contradictory','But it doesn''t show if the others are contradictory',Non-probing-deliberation,Reasoning,0,0.25,0.0,,"{""Dolphin"": [""W""], ""Bee"": [""E"", ""W"", ""9"", ""6""], ""Giraffe"": [""W"", ""6""]}",Non-probing-deliberation,13950
d0baa63b-5b52-46af-863f-ce7da29a1bd4,ccfdeb55-b644-484c-bed4-ab5111825dee,MESSAGE,Narwhal,what rule are you testing?,what rule are you testing ?,Probing,Moderation,0,0.5,0.0,,"{""Alpaca"": [""8"", ""A""], ""Leopard"": [""3"", ""8"", ""A"", ""H""], ""Narwhal"": [""3"", ""8"", ""A"", ""H""]}",Probing,13817
7b804cd2-fc91-420b-b707-d4453af1cb4c,d9d489be-16d1-49ce-b781-b29465716c34,MESSAGE,Duck,oh. Ok. That makes sense,oh . Ok . That makes sense,Non-probing-deliberation,Agree,0,0.75,0.0,,"{""Dolphin"": [""U"", ""9""], ""Alpaca"": [""U""], ""Llama"": [""2"", ""9"", ""T"", ""U""], ""Duck"": [""U"", ""9""], ""Chipmunk"": [""2"", ""9""]}",Non-probing-deliberation,8075
7de715c1-acfb-45e7-a4b3-1c0edfc9a265,36dd676c-f267-49ef-ac1f-56ea5ecc8a30,MESSAGE,Guinea pig,i agree i selected u 6 and 9,i agree i selected <CARD> <CARD> and <CARD>,Non-probing-deliberation,Solution,complete_solution,0.875,0.25,"U,9,6","{""Lion"": [""U"", ""9""], ""Guinea pig"": [""U"", ""9"", ""6""]}",Non-probing-deliberation,8333
10c68bbd-686a-4414-b4f5-ceb1195aa22f,726b9eb3-e93c-432d-a74a-d1bc970b06fb,MESSAGE,Lobster,Since the task states that each card has a number on one side and a letter on the other we can assume that to be true (as part of the rules),Since the task states that each card has a number on one side and a letter on the other we can assume that to be true ( as part of the rules ),Non-probing-deliberation,Reasoning,0,0.625,0.0,,"{""Lobster"": [""3"", ""U""], ""Raven"": [""B""], ""Narwhal"": [""U"", ""4""], ""Emu"": [""3"", ""U"", ""4""]}",Non-probing-deliberation,1141
b586814d-3d66-4ecc-bf1b-5a3cd3718e63,1c3a832e-529e-4596-8079-a06d8e9ab443,MESSAGE,Butterfly,i agree,i agree,Non-probing-deliberation,Agree,0,0.5,0.0,,"{""Giraffe"": [""U"", ""D""], ""Koala"": [""U"", ""4""], ""Butterfly"": [""7"", ""D""], ""Narwhal"": [""U"", ""7"", ""4"", ""D""], ""Lobster"": [""7"", ""D""]}",Non-probing-deliberation,11965
b1d5c668-eb55-440a-ade6-155784bcd0a4,06417682-01a2-468f-a1ed-f50310cbe9c5,MESSAGE,Leopard,I said A and 3,I said <CARD> and <CARD>,Non-probing-deliberation,Solution,complete_solution,0.7,0.0,"3,A","{""Butterfly"": [""3"", ""V"", ""A"", ""4""], ""Leopard"": [""3"", ""A""], ""Koala"": [""A"", ""4""], ""Chipmunk"": [""A"", ""4""], ""Raven"": [""3"", ""A""]}",Non-probing-deliberation,11833
17f99c99-8d93-4102-9767-9b0a5d26f2d8,b1049423-de60-41d9-93a1-39f1d239b4d5,MESSAGE,Leopard,My vote is to leave it alone,My vote is to leave it alone,Non-probing-deliberation,Disagree,0,0.688,0.0,,"{""Koala"": [""E"", ""7""], ""Leopard"": [""Z""], ""Cat"": [""E""], ""Falcon"": [""E""]}",Non-probing-deliberation,1674
2b20c864-a1ee-4b9b-9164-773078f47ae0,fa6ad505-b708-4b0e-9899-a6df038a1954,MESSAGE,Bat,'okay  I agree now.  I guess I wasn''t clear on the rule.','okay I agree now . I guess I wasn''t clear on the rule .',Non-probing-deliberation,Agree,0,0.5,0.0,,"{""Bat"": [""5"", ""4""], ""Falcon"": [""U"", ""4"", ""5"", ""P""], ""Guinea pig"": [""5"", ""P""]}",Non-probing-deliberation,2941
a188a933-55aa-4e10-b998-0e33a6c54f95,c4d8885b-013b-4135-b3e8-f499cbbced6b,MESSAGE,Butterfly,Exactly what Leopard said,Exactly what <MENTION> said,Non-probing-deliberation,Solution,0,0.583,0.0,,"{""Leopard"": [""3""], ""Koala"": [""E"", ""2""], ""Butterfly"": [""E"", ""2""]}",Non-probing-deliberation,10722
5230e824-e8b5-4a70-b22d-600d775249b3,bbb973a3-4520-44af-85d2-b668f10edfc1,MESSAGE,Lobster,'I would say it''s just U then.','I would say it''s just <CARD> then .',Non-probing-deliberation,Reasoning,complete_solution,0.6,0.0,U,"{""Duck"": [""U"", ""9"", ""S"", ""4""], ""Lobster"": [""U""], ""Bee"": [""U"", ""4""], ""Guinea pig"": [""U""], ""Raven"": [""U"", ""4""]}",Non-probing-deliberation,5439
1d490c0b-6192-48f0-8f7a-7ac3c4428ac6,8130b5f3-3d1b-4580-b3a3-a11190c755d0,MESSAGE,Llama,Yes!,Yes !,Non-probing-deliberation,Agree,0,0.55,0.0,,"{""Panda"": [""A"", ""6""], ""Butterfly"": [""A"", ""6""], ""Narwhal"": [""A"", ""6""], ""Dolphin"": [""A"", ""6""], ""Llama"": [""A"", ""9"", ""6""]}",Non-probing-deliberation,2139
7b287ae5-78d6-4caf-9911-7a5d26247a53,c95d9e26-b77d-44f7-a599-1046047917c5,MESSAGE,Hamster,"'no, it doesn''t'","'no , it doesn''t'",Non-probing-deliberation,Disagree,0,0.45,0.0,,"{""Hamster"": [""U"", ""8""], ""Lion"": [""5"", ""U"", ""8"", ""R""], ""Raven"": [""U"", ""8""], ""Bee"": [""R""], ""Dolphin"": [""5"", ""U"", ""8"", ""R""]}",Non-probing-deliberation,8051
dca3b7c4-9483-4d9d-b76b-b7244cd8529a,f0a1111e-f715-4754-91f2-4aead7aa746e,MESSAGE,Falcon,"'We only need to know if the U (vowel) has an even number, and if the 4 (even number) has a vowel on their flip sides, the other two don''t matter for this questioncard'","'We only need to know if the <CARD> ( vowel ) has an even number , and if the <CARD> ( even number ) has a vowel on their flip sides , the other two don''t matter for this questioncard'",Non-probing-deliberation,Reasoning,complete_solution,0.7,0.0,"U,4","{""Leopard"": [""U""], ""Narwhal"": [""U"", ""9""], ""Emu"": [""U"", ""9""], ""Falcon"": [""U"", ""4""], ""Butterfly"": [""4""]}",Non-probing-deliberation,14808
6c9d46ae-b740-4943-bc5b-fec54b66030f,f563daac-420a-482a-8981-4a1b912ca78b,MESSAGE,Leopard,lol,lol,,0,0,0.9,0.0,,"{""Leopard"": [""5"", ""A""], ""Raven"": [""A""], ""Puffin"": [""5""], ""Butterfly"": [""5"", ""A""], ""Bat"": [""5"", ""A""]}",None,7170
95e4de3a-e6fb-463d-8390-d5fefe03bdf5,76161b8e-7577-4d3b-b7b3-8bf6ebb8c236,MESSAGE,Beaver,Hey,Hey,,0,0,0.5,0.0,,"{""Cat"": [""A"", ""6""], ""Beaver"": [""3"", ""A"", ""T"", ""6""]}",None,9859
21d5aeec-9b09-4307-a49a-bfc91af16a19,fdce6462-b753-446d-ba9d-427ae424ea48,MESSAGE,Hedgehog,Correct. So that means the 4 has a vowel on the other side. There are 2 cards that have an even number on one side and a vowel on the other.      ee     h   d       he,Correct . So that means the <CARD> has a vowel on the other side . There are 2 cards that have an even number on one side and a vowel on the other . ee h d he,Non-probing-deliberation,Reasoning,complete_solution,0.375,-0.063,4,"{""Lobster"": [""U""], ""Butterfly"": [""X"", ""4""], ""Narwhal"": [""U"", ""4""], ""Hedgehog"": [""4""]}",Non-probing-deliberation,2410
33d37870-8fcf-47be-9f20-46f0536284a3,05fc5b61-c605-489b-8ae3-53eac57243bc,MESSAGE,Zebra,"so do we select A and hit ""submit game""","so do we select <CARD> and hit "" submit game """,,0,0,0.7,0.0,A,"{""Kiwi"": [""7""], ""Zebra"": [""A""], ""Cat"": [""A""], ""Hedgehog"": [""2"", ""A""], ""Beaver"": [""A""]}",None,3396
21d5aeec-9b09-4307-a49a-bfc91af16a19,faa1f92d-464e-403a-9b12-f3a5f8ac8642,MESSAGE,Hedgehog,'Sorry about the typo''s. I am having trouble with my keyboard      h      g','Sorry about the typo''s . I am having trouble with my keyboard h g',,0,0,0.375,0.0,,"{""Lobster"": [""U""], ""Butterfly"": [""X"", ""4""], ""Narwhal"": [""U"", ""4""], ""Hedgehog"": [""4""]}",None,2411
d2d71e3d-051e-43e2-b4d4-055f43975d16,7370f01b-65cb-4a5e-8a1e-684c9557950a,MESSAGE,Tiger,Haha,Haha,,0,0,0.625,0.0,,"{""Alpaca"": [""E""], ""Tiger"": [""2"", ""R"", ""E"", ""7""]}",None,14048
a8508d25-d063-4908-a56b-a8debecfa1c3,e9c187ae-f0af-49f3-97b2-d6f32cb8e695,MESSAGE,Chipmunk,'I''ll go with that!','I''ll go with that !',Non-probing-deliberation,Agree,0,0.6,0.0,,"{""Alpaca"": [""U"", ""7"", ""4""], ""Chipmunk"": [""U"", ""7"", ""4""], ""Raven"": [""R"", ""4""], ""Unicorn"": [""U""], ""Hamster"": [""U"", ""7"", ""4""]}",Non-probing-deliberation,10972
3383505a-8f39-496a-bc99-71003ed1cc1f,f831e4c5-20aa-40fa-9efb-7fab2df598c6,MESSAGE,Beaver,"yep, 5 or w could have no conclusion","yep , <CARD> or <CARD> could have no conclusion",Non-probing-deliberation,Agree,0,0.438,0.0,"5,W","{""Duck"": [""E"", ""8""], ""Raven"": [""8""], ""Unicorn"": [""E"", ""8""], ""Beaver"": [""5"", ""W""]}",Non-probing-deliberation,3340
ae010897-edf0-469b-983b-85c6c329a8d9,c9de8ec8-91ab-4867-ba08-dc21275585f4,MESSAGE,Koala,I think we need to turn A to test the theory,I think we need to turn <CARD> to test the theory,Non-probing-deliberation,Solution,0,0.667,0.0,A,"{""Panda"": [""A""], ""Koala"": [""A""], ""Beaver"": [""V"", ""A""]}",Non-probing-deliberation,11453
17f99c99-8d93-4102-9767-9b0a5d26f2d8,6e43fed9-2947-4f25-9ec4-d2269e3857cc,MESSAGE,Leopard,No.,No .,Non-probing-deliberation,Disagree,0,0.75,0.0,,"{""Koala"": [""E"", ""7"", ""6"", ""Z""], ""Leopard"": [""7""], ""Cat"": [""E""], ""Falcon"": [""E"", ""7""]}",Non-probing-deliberation,1701
